"","Apr","Aug","Dec","Feb","Jan","Jul","Jun","Mar","May","Nov","Oct","Sep","Fri","Mon","Sat","Sun","Thu","Tue","Wed","year","temp","sndp","total_num_of_crimes"
"474",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2015,65.3,0,0.666666666666667
"475",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2015,71,0,0.623931623931624
"476",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2015,66.8,0,0.635897435897436
"477",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2015,62.4,0,0.564102564102564
"478",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2015,68.2,0,0.547008547008547
"479",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2015,74.9,0,0.560683760683761
"480",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2015,72,0,0.637606837606838
"481",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2015,81.7,0,0.652991452991453
"482",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2015,72.1,0,0.694017094017094
"483",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2015,65.9,0,0.687179487179487
"484",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2015,69.7,0,0.646153846153846
"485",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2015,75.9,0,0.68034188034188
"486",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2015,76.4,0,0.564102564102564
"487",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2015,70.4,0,0.700854700854701
"488",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2015,63.5,0,0.617094017094017
"489",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2015,74.5,0,0.661538461538462
"490",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2015,63.1,0,0.625641025641026
"491",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2015,67.4,0,0.656410256410256
"492",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2015,76.8,0,0.632478632478632
"493",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2015,78.3,0,0.646153846153846
"494",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2015,77.2,0,0.601709401709402
"495",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2015,72.3,0,0.594871794871795
"496",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2015,73.4,0,0.652991452991453
"497",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2015,66.3,0,0.594871794871795
"498",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2015,66.5,0,0.593162393162393
"499",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2015,70,0,0.545299145299145
"500",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2015,70.6,0,0.617094017094017
"501",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2015,70.7,0,0.576068376068376
"502",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,62.6,0,0.733333333333333
"503",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,62.8,0,0.6
"504",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,68,0,0.656410256410256
"505",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,72.2,0,0.705982905982906
"506",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,76,0,0.717948717948718
"507",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,78.4,0,0.594871794871795
"508",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,69,0,0.594871794871795
"509",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,62.5,0,0.569230769230769
"510",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,66.3,0,0.54017094017094
"511",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,71.5,0,0.57948717948718
"512",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,73.7,0,0.618803418803419
"513",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,75,0,0.622222222222222
"514",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,78,0,0.687179487179487
"515",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,78,0,0.58974358974359
"516",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,68.2,0,0.632478632478632
"517",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,69.4,0,0.531623931623932
"518",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,80,0,0.630769230769231
"519",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,82.5,0,0.613675213675214
"520",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,82.1,0,0.608547008547008
"521",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,77.6,0,0.697435897435897
"522",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,77.1,0,0.639316239316239
"523",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,75.9,0,0.652991452991453
"524",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,77.7,0,0.676923076923077
"525",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,79.2,0,0.699145299145299
"526",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,80.8,0,0.64957264957265
"527",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,77.4,0,0.682051282051282
"528",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,80.3,0,0.668376068376068
"529",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,82.9,0,0.673504273504274
"530",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,83.3,0,0.601709401709402
"531",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,80,0,0.656410256410256
"532",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,80.7,0,0.668376068376068
"533",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,82.5,0,0.676923076923077
"534",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,77.8,0,0.629059829059829
"535",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,75,0,0.581196581196581
"536",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,75.6,0,0.618803418803419
"537",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,76.2,0,0.683760683760684
"538",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,76.4,0,0.700854700854701
"539",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,78.1,0,0.663247863247863
"540",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,74.6,0,0.553846153846154
"541",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,77.8,0,0.639316239316239
"542",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,75,0,0.629059829059829
"543",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,72.7,0,0.635897435897436
"544",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,75.6,0,0.666666666666667
"545",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,79.4,0,0.623931623931624
"546",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,78,0,0.617094017094017
"547",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,80.7,0,0.71965811965812
"548",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,81.2,0,0.629059829059829
"549",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,75.8,0,0.678632478632479
"550",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,73.9,0,0.618803418803419
"551",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,67.2,0,0.635897435897436
"552",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,71.7,0,0.71965811965812
"553",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,75.3,0,0.699145299145299
"554",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,74.1,0,0.603418803418803
"555",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,67.4,0,0.57948717948718
"556",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,65.4,0,0.656410256410256
"557",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,64.2,0,0.596581196581197
"558",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,65.5,0,0.630769230769231
"559",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,68.8,0,0.611965811965812
"560",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,70.8,0,0.611965811965812
"561",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,71,0,0.634188034188034
"562",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,74.8,0,0.622222222222222
"563",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2015,82.2,0,0.620512820512821
"564",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2015,83.9,0,0.743589743589744
"565",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2015,76.9,0,0.64957264957265
"566",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2015,76.9,0,0.572649572649573
"567",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2015,82.8,0,0.627350427350427
"568",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2015,83.6,0,0.647863247863248
"569",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2015,80,0,0.567521367521368
"570",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2015,72.4,0,0.557264957264957
"571",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2015,66.6,0,0.548717948717949
"572",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2015,63.4,0,0.553846153846154
"573",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2015,59.2,0,0.541880341880342
"574",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2015,60.3,0,0.615384615384615
"575",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2015,67.4,0,0.6
"576",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2015,73.7,0,0.683760683760684
"577",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2015,73.5,0,0.629059829059829
"578",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2015,75,0,0.593162393162393
"579",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2015,74.2,0,0.67008547008547
"580",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2015,66.8,0,0.622222222222222
"581",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2015,62.4,0,0.608547008547008
"582",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2015,64.5,0,0.582905982905983
"583",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2015,67.8,0,0.603418803418803
"584",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2015,70.6,0,0.663247863247863
"585",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2015,69.7,0,0.591452991452991
"586",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2015,69.6,0,0.65982905982906
"587",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2015,69.2,0,0.618803418803419
"588",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2015,70.1,0,0.61025641025641
"589",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2015,72.4,0,0.611965811965812
"590",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2015,67.6,0,0.576068376068376
"591",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2015,59.2,0,0.572649572649573
"592",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2015,57.4,0,0.711111111111111
"593",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2015,56.6,0,0.632478632478632
"594",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2015,52.9,0,0.598290598290598
"595",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2015,53.4,0,0.492307692307692
"596",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2015,58.4,0,0.622222222222222
"597",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2015,60.8,0,0.627350427350427
"598",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2015,62.3,0,0.586324786324786
"599",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2015,64.5,0,0.502564102564103
"600",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2015,62,0,0.6
"601",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2015,55.6,0,0.58974358974359
"602",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2015,63.3,0,0.598290598290598
"603",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2015,68.2,0,0.582905982905983
"604",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2015,57.5,0,0.598290598290598
"605",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2015,54.4,0,0.641025641025641
"606",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2015,57.3,0,0.67008547008547
"607",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2015,51.1,0,0.523076923076923
"608",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2015,44.8,0,0.536752136752137
"609",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2015,46.8,0,0.509401709401709
"610",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2015,57.7,0,0.652991452991453
"611",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2015,65,0,0.618803418803419
"612",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2015,66.2,0,0.658119658119658
"613",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2015,61.2,0,0.618803418803419
"614",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2015,57.4,0,0.625641025641026
"615",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2015,63.8,0,0.577777777777778
"616",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2015,52.8,0,0.555555555555556
"617",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2015,52.2,0,0.651282051282051
"618",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2015,54.7,0,0.552136752136752
"619",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2015,53.8,0,0.555555555555556
"620",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2015,42.2,0,0.533333333333333
"621",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2015,46.9,0,0.622222222222222
"622",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2015,48.8,0,0.547008547008547
"623",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2015,54.7,0,0.709401709401709
"624",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2015,60.3,0,0.687179487179487
"625",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2015,61,0,0.598290598290598
"626",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2015,60.3,0,0.673504273504274
"627",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2015,65.6,0,0.634188034188034
"628",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2015,55.8,0,0.642735042735043
"629",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2015,46.4,0,0.55042735042735
"630",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2015,44,0,0.54017094017094
"631",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2015,46.1,0,0.564102564102564
"632",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2015,48.9,0,0.531623931623932
"633",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2015,51.7,0,0.52991452991453
"634",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2015,49.7,0,0.55042735042735
"635",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2015,43.3,0,0.502564102564103
"636",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2015,42.3,0,0.555555555555556
"637",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2015,54.1,0,0.555555555555556
"638",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2015,53.1,0,0.613675213675214
"639",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2015,53.1,0,0.54017094017094
"640",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2015,60.1,0,0.562393162393162
"641",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2015,46,0,0.535042735042735
"642",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2015,38.2,0,0.576068376068376
"643",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2015,31,2,0.52991452991453
"644",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2015,34.7,1.2,0.524786324786325
"645",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2015,44.7,1.2,0.500854700854701
"646",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2015,55,0,0.499145299145299
"647",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2015,39,0,0.531623931623932
"648",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2015,36.8,0,0.487179487179487
"649",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2015,42.1,0,0.569230769230769
"650",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,43.5,0,0.608547008547008
"651",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,36.5,0,0.577777777777778
"652",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,34.2,0,0.574358974358974
"653",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,38.3,0,0.558974358974359
"654",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,36.3,0,0.541880341880342
"655",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,38.7,0,0.538461538461538
"656",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,37.2,0,0.591452991452991
"657",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,41.9,0,0.576068376068376
"658",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,48.2,0,0.517948717948718
"659",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,50,0,0.533333333333333
"660",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,49.1,0,0.564102564102564
"661",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,55.3,0,0.55042735042735
"662",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,59.7,0,0.502564102564103
"663",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,56.5,0,0.593162393162393
"664",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,43.2,0,0.601709401709402
"665",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,45.1,0,0.564102564102564
"666",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,34.9,0,0.588034188034188
"667",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,29.8,0,0.51965811965812
"668",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,25.3,0,0.514529914529914
"669",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,37.8,0,0.552136752136752
"670",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,47.8,0,0.543589743589744
"671",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,41.6,0,0.52991452991453
"672",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,50.6,0,0.603418803418803
"673",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,43.2,0,0.548717948717949
"674",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,41.6,0,0.514529914529914
"675",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,41.2,0,0.507692307692308
"676",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,35.5,0,0.514529914529914
"677",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,28.5,3.1,0.51965811965812
"678",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,28.8,2,0.569444444444444
"679",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,28.5,2,0.615079365079365
"680",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,38.6,1.2,0.676587301587302
"681",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,41.9,1.2,0.704365079365079
"682",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,40.5,0,0.619047619047619
"683",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,9,2,0.621031746031746
"684",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,33.9,1.2,0.662698412698413
"685",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,41.1,0,0.700396825396825
"686",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,30.4,0,0.575396825396825
"687",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,8.1,0,0.593253968253968
"688",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,21.3,1.2,0.617063492063492
"689",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,27.3,1.2,0.64484126984127
"690",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,30,1.2,0.615079365079365
"691",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,29.1,0,0.623015873015873
"692",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,34.3,0,0.686507936507937
"693",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,33.5,0,0.591269841269841
"694",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,29.1,0,0.666666666666667
"695",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,35.7,0,0.678571428571429
"696",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,30.5,0,0.634920634920635
"697",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,39.9,0,0.619047619047619
"698",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,44.6,0,0.613095238095238
"699",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,37.1,0,0.777777777777778
"700",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,37.1,0,0.581349206349206
"701",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,37.3,0,0.654761904761905
"702",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,28.1,0,0.650793650793651
"703",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,30.5,0,0.609126984126984
"704",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,32.3,0,0.557539682539683
"705",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,21,0,0.573412698412698
"706",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,11.5,0,0.589285714285714
"707",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,29.2,1.2,0.569444444444444
"708",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,30.8,1.2,0.581349206349206
"709",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,32.5,0,0.607142857142857
"710",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,50.2,0,0.66468253968254
"711",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,51.2,0,0.567460317460317
"712",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,41.5,0,0.589285714285714
"713",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,36.7,0,0.563492063492063
