"","Apr","Aug","Dec","Feb","Jan","Jul","Jun","Mar","May","Nov","Oct","Sep","Fri","Mon","Sat","Sun","Thu","Tue","Wed","year","sndp","wdsp","total_num_of_crimes"
"472",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2015,0,9.2,0.782905982905983
"473",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2015,0,4.6,0.608547008547008
"474",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2015,0,6,0.666666666666667
"475",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2015,0,7.2,0.623931623931624
"476",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2015,0,11,0.635897435897436
"477",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2015,0,9.6,0.564102564102564
"478",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2015,0,9.3,0.547008547008547
"479",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2015,0,11.3,0.560683760683761
"480",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2015,0,5.9,0.637606837606838
"481",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2015,0,11.5,0.652991452991453
"482",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2015,0,6.2,0.694017094017094
"483",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2015,0,6.1,0.687179487179487
"484",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2015,0,5.8,0.646153846153846
"485",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2015,0,7.2,0.68034188034188
"486",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2015,0,6.7,0.564102564102564
"487",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2015,0,8.5,0.700854700854701
"488",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2015,0,4,0.617094017094017
"489",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2015,0,7.8,0.661538461538462
"490",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2015,0,10.7,0.625641025641026
"491",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2015,0,5.9,0.656410256410256
"492",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2015,0,7.8,0.632478632478632
"493",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2015,0,8.7,0.646153846153846
"494",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2015,0,9,0.601709401709402
"495",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2015,0,5,0.594871794871795
"496",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2015,0,6.7,0.652991452991453
"497",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2015,0,7.9,0.594871794871795
"498",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2015,0,9.2,0.593162393162393
"499",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2015,0,5,0.545299145299145
"500",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2015,0,4.4,0.617094017094017
"501",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2015,0,6.6,0.576068376068376
"502",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,0,7.7,0.733333333333333
"503",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,0,9.3,0.6
"504",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,0,6.3,0.656410256410256
"505",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,0,3.1,0.705982905982906
"506",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,0,3.5,0.717948717948718
"507",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,0,8.5,0.594871794871795
"508",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,0,12.3,0.594871794871795
"509",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,0,7.2,0.569230769230769
"510",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,0,7.2,0.54017094017094
"511",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,0,4.3,0.57948717948718
"512",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,0,3.7,0.618803418803419
"513",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,0,5.9,0.622222222222222
"514",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,0,9.1,0.687179487179487
"515",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,0,9.3,0.58974358974359
"516",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,0,10,0.632478632478632
"517",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,0,6.9,0.531623931623932
"518",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,0,7.8,0.630769230769231
"519",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,0,8,0.613675213675214
"520",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,0,7,0.608547008547008
"521",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,0,5.8,0.697435897435897
"522",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,0,7.4,0.639316239316239
"523",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,0,4.1,0.652991452991453
"524",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,0,4.1,0.676923076923077
"525",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,0,6,0.699145299145299
"526",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,0,8.2,0.64957264957265
"527",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,0,4.7,0.682051282051282
"528",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,0,6.8,0.668376068376068
"529",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,0,6.8,0.673504273504274
"530",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,0,8,0.601709401709402
"531",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,0,9.5,0.656410256410256
"532",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,0,9.9,0.668376068376068
"533",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,0,12.6,0.676923076923077
"534",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,0,9.5,0.629059829059829
"535",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,0,6.1,0.581196581196581
"536",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,0,5.1,0.618803418803419
"537",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,0,7.9,0.683760683760684
"538",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,0,7.5,0.700854700854701
"539",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,0,6.5,0.663247863247863
"540",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,0,4.3,0.553846153846154
"541",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,0,4.8,0.639316239316239
"542",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,0,6.9,0.629059829059829
"543",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,0,4.4,0.635897435897436
"544",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,0,7.8,0.666666666666667
"545",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,0,8.3,0.623931623931624
"546",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,0,6.2,0.617094017094017
"547",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,0,7.1,0.71965811965812
"548",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,0,6.9,0.629059829059829
"549",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,0,7.1,0.678632478632479
"550",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,0,12.2,0.618803418803419
"551",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,0,14,0.635897435897436
"552",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,0,7.4,0.71965811965812
"553",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,0,7.8,0.699145299145299
"554",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,0,9.9,0.603418803418803
"555",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,0,11.4,0.57948717948718
"556",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,0,8.6,0.656410256410256
"557",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,0,5.3,0.596581196581197
"558",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,0,3.8,0.630769230769231
"559",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,0,4.9,0.611965811965812
"560",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,0,5.6,0.611965811965812
"561",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,0,4.3,0.634188034188034
"562",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,0,2.3,0.622222222222222
"563",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2015,0,7.6,0.620512820512821
"564",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2015,0,7.5,0.743589743589744
"565",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2015,0,6.1,0.64957264957265
"566",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2015,0,6.2,0.572649572649573
"567",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2015,0,6.9,0.627350427350427
"568",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2015,0,7.5,0.647863247863248
"569",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2015,0,8,0.567521367521368
"570",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2015,0,6.2,0.557264957264957
"571",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2015,0,4.5,0.548717948717949
"572",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2015,0,7.2,0.553846153846154
"573",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2015,0,10.5,0.541880341880342
"574",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2015,0,6.8,0.615384615384615
"575",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2015,0,9.3,0.6
"576",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2015,0,10.2,0.683760683760684
"577",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2015,0,8.6,0.629059829059829
"578",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2015,0,9.3,0.593162393162393
"579",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2015,0,8.8,0.67008547008547
"580",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2015,0,9.6,0.622222222222222
"581",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2015,0,3.2,0.608547008547008
"582",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2015,0,5.6,0.582905982905983
"583",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2015,0,4.8,0.603418803418803
"584",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2015,0,4.6,0.663247863247863
"585",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2015,0,6,0.591452991452991
"586",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2015,0,7.1,0.65982905982906
"587",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2015,0,7.6,0.618803418803419
"588",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2015,0,6.5,0.61025641025641
"589",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2015,0,5.2,0.611965811965812
"590",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2015,0,9.3,0.576068376068376
"591",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2015,0,15.2,0.572649572649573
"592",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2015,0,16.8,0.711111111111111
"593",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2015,0,19.1,0.632478632478632
"594",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2015,0,17.7,0.598290598290598
"595",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2015,0,13,0.492307692307692
"596",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2015,0,7.4,0.622222222222222
"597",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2015,0,5.7,0.627350427350427
"598",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2015,0,5.5,0.586324786324786
"599",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2015,0,7.7,0.502564102564103
"600",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2015,0,10.9,0.6
"601",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2015,0,5,0.58974358974359
"602",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2015,0,9.8,0.598290598290598
"603",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2015,0,12.6,0.582905982905983
"604",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2015,0,10.7,0.598290598290598
"605",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2015,0,6.6,0.641025641025641
"606",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2015,0,9.5,0.67008547008547
"607",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2015,0,8.8,0.523076923076923
"608",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2015,0,8.5,0.536752136752137
"609",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2015,0,2.8,0.509401709401709
"610",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2015,0,13.2,0.652991452991453
"611",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2015,0,11.5,0.618803418803419
"612",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2015,0,10.1,0.658119658119658
"613",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2015,0,7.5,0.618803418803419
"614",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2015,0,9.7,0.625641025641026
"615",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2015,0,11.9,0.577777777777778
"616",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2015,0,6.1,0.555555555555556
"617",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2015,0,4.8,0.651282051282051
"618",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2015,0,9.6,0.552136752136752
"619",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2015,0,11.9,0.555555555555556
"620",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2015,0,15.2,0.533333333333333
"621",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2015,0,4.5,0.622222222222222
"622",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2015,0,8.8,0.547008547008547
"623",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2015,0,10.9,0.709401709401709
"624",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2015,0,8.9,0.687179487179487
"625",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2015,0,5.7,0.598290598290598
"626",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2015,0,5.2,0.673504273504274
"627",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2015,0,10.1,0.634188034188034
"628",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2015,0,14.1,0.642735042735043
"629",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2015,0,8.3,0.55042735042735
"630",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2015,0,3.6,0.54017094017094
"631",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2015,0,3.4,0.564102564102564
"632",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2015,0,3.5,0.531623931623932
"633",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2015,0,8.1,0.52991452991453
"634",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2015,0,19.9,0.55042735042735
"635",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2015,0,16.4,0.502564102564103
"636",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2015,0,7,0.555555555555556
"637",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2015,0,8.3,0.555555555555556
"638",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2015,0,8.8,0.613675213675214
"639",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2015,0,12,0.54017094017094
"640",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2015,0,17,0.562393162393162
"641",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2015,0,15.8,0.535042735042735
"642",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2015,0,10.5,0.576068376068376
"643",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2015,2,8.8,0.52991452991453
"644",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2015,1.2,4,0.524786324786325
"645",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2015,1.2,9.3,0.500854700854701
"646",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2015,0,12.9,0.499145299145299
"647",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2015,0,12.3,0.531623931623932
"648",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2015,0,6.9,0.487179487179487
"649",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2015,0,10.1,0.569230769230769
"650",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,0,9.6,0.608547008547008
"651",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,0,7.5,0.577777777777778
"652",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,0,8.4,0.574358974358974
"653",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,0,8.9,0.558974358974359
"654",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,0,7.1,0.541880341880342
"655",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,0,5.2,0.538461538461538
"656",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,0,4.4,0.591452991452991
"657",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,0,9.4,0.576068376068376
"658",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,0,7.8,0.517948717948718
"659",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,0,12.2,0.533333333333333
"660",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,0,8.3,0.564102564102564
"661",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,0,4.2,0.55042735042735
"662",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,0,8,0.502564102564103
"663",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,0,14.6,0.593162393162393
"664",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,0,8,0.601709401709402
"665",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,0,11.9,0.564102564102564
"666",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,0,14.7,0.588034188034188
"667",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,0,11,0.51965811965812
"668",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,0,10.7,0.514529914529914
"669",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,0,10.9,0.552136752136752
"670",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,0,12.8,0.543589743589744
"671",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,0,6.9,0.52991452991453
"672",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,0,10.7,0.603418803418803
"673",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,0,14.3,0.548717948717949
"674",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,0,9.6,0.514529914529914
"675",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,0,14.5,0.507692307692308
"676",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,0,12.9,0.514529914529914
"677",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,3.1,8.4,0.51965811965812
"678",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,2,10.9,0.00112985008818342
"679",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,2,10.5,0.00122039556563366
"680",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,1.2,6.3,0.00134243512219703
"681",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,1.2,5.8,0.001397549760645
"682",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,0,6.2,0.00122826908541194
"683",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,2,8.2,0.00123220584530108
"684",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,1.2,8.6,0.00131487780297304
"685",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,0,10.8,0.00138967624086672
"686",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,0,11.2,0.00114166036785084
"687",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,0,6.4,0.00117709120685311
"688",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,1.2,2.7,0.0012243323255228
"689",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,1.2,7.6,0.00127944696397077
"690",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,1.2,6.5,0.00122039556563366
"691",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,0,7.5,0.00123614260519022
"692",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,0,7.2,0.00136211892164273
"693",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,0,14.3,0.00117315444696397
"694",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,0,9.8,0.00132275132275132
"695",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,0,13.4,0.00134637188208617
"696",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,0,9,0.00125976316452507
"697",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,0,8.9,0.00122826908541194
"698",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,0,7.6,0.00121645880574452
"699",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,0,5.4,0.00154320987654321
"700",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,0,9.2,0.00115347064751827
"701",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,0,9.8,0.00129913076341648
"702",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,0,10,0.0012912572436382
"703",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,0,6.3,0.00120858528596624
"704",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,0,7.3,0.00110622952884858
"705",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,0,10.4,0.0011377236079617
"706",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,0,11.8,0.00116921768707483
"707",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,1.2,3.6,0.00112985008818342
"708",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,1.2,5.9,0.00115347064751827
"709",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,0,9.5,0.0012046485260771
"710",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,0,20.9,0.00131881456286218
