"","Apr","Aug","Dec","Feb","Jan","Jul","Jun","Mar","May","Nov","Oct","Sep","Fri","Mon","Sat","Sun","Thu","Tue","Wed","year","wdsp","temp","total_num_of_crimes"
"460",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2015,9.1,46.2,0.635897435897436
"461",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2015,7.3,54.7,0.57948717948718
"462",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2015,7.5,60.5,0.673504273504274
"463",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2015,6.7,65.7,0.647863247863248
"464",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2015,5.4,68.8,0.555555555555556
"465",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2015,12.8,74.3,0.582905982905983
"466",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2015,10.9,73.3,0.625641025641026
"467",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2015,11.7,70.9,0.627350427350427
"468",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2015,5.3,72,0.675213675213675
"469",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2015,8.7,75.7,0.682051282051282
"470",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2015,10.3,66,0.565811965811966
"471",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2015,15.6,48.7,0.524786324786325
"472",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2015,9.2,53.5,0.782905982905983
"473",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2015,4.6,58,0.608547008547008
"474",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2015,6,65.3,0.666666666666667
"475",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2015,7.2,71,0.623931623931624
"476",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2015,11,66.8,0.635897435897436
"477",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2015,9.6,62.4,0.564102564102564
"478",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2015,9.3,68.2,0.547008547008547
"479",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2015,11.3,74.9,0.560683760683761
"480",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2015,5.9,72,0.637606837606838
"481",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2015,11.5,81.7,0.652991452991453
"482",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2015,6.2,72.1,0.694017094017094
"483",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2015,6.1,65.9,0.687179487179487
"484",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2015,5.8,69.7,0.646153846153846
"485",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2015,7.2,75.9,0.68034188034188
"486",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2015,6.7,76.4,0.564102564102564
"487",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2015,8.5,70.4,0.700854700854701
"488",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2015,4,63.5,0.617094017094017
"489",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2015,7.8,74.5,0.661538461538462
"490",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2015,10.7,63.1,0.625641025641026
"491",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2015,5.9,67.4,0.656410256410256
"492",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2015,7.8,76.8,0.632478632478632
"493",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2015,8.7,78.3,0.646153846153846
"494",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2015,9,77.2,0.601709401709402
"495",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2015,5,72.3,0.594871794871795
"496",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2015,6.7,73.4,0.652991452991453
"497",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2015,7.9,66.3,0.594871794871795
"498",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2015,9.2,66.5,0.593162393162393
"499",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2015,5,70,0.545299145299145
"500",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2015,4.4,70.6,0.617094017094017
"501",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2015,6.6,70.7,0.576068376068376
"502",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,7.7,62.6,0.733333333333333
"503",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,9.3,62.8,0.6
"504",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,6.3,68,0.656410256410256
"505",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,3.1,72.2,0.705982905982906
"506",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,3.5,76,0.717948717948718
"507",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,8.5,78.4,0.594871794871795
"508",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,12.3,69,0.594871794871795
"509",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,7.2,62.5,0.569230769230769
"510",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,7.2,66.3,0.54017094017094
"511",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,4.3,71.5,0.57948717948718
"512",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,3.7,73.7,0.618803418803419
"513",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,5.9,75,0.622222222222222
"514",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,9.1,78,0.687179487179487
"515",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,9.3,78,0.58974358974359
"516",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,10,68.2,0.632478632478632
"517",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,6.9,69.4,0.531623931623932
"518",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,7.8,80,0.630769230769231
"519",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,8,82.5,0.613675213675214
"520",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,7,82.1,0.608547008547008
"521",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,5.8,77.6,0.697435897435897
"522",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,7.4,77.1,0.639316239316239
"523",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,4.1,75.9,0.652991452991453
"524",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,4.1,77.7,0.676923076923077
"525",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,6,79.2,0.699145299145299
"526",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,8.2,80.8,0.64957264957265
"527",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,4.7,77.4,0.682051282051282
"528",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,6.8,80.3,0.668376068376068
"529",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,6.8,82.9,0.673504273504274
"530",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,8,83.3,0.601709401709402
"531",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,9.5,80,0.656410256410256
"532",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,9.9,80.7,0.668376068376068
"533",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,12.6,82.5,0.676923076923077
"534",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,9.5,77.8,0.629059829059829
"535",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,6.1,75,0.581196581196581
"536",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,5.1,75.6,0.618803418803419
"537",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,7.9,76.2,0.683760683760684
"538",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,7.5,76.4,0.700854700854701
"539",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,6.5,78.1,0.663247863247863
"540",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,4.3,74.6,0.553846153846154
"541",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,4.8,77.8,0.639316239316239
"542",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,6.9,75,0.629059829059829
"543",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,4.4,72.7,0.635897435897436
"544",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,7.8,75.6,0.666666666666667
"545",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,8.3,79.4,0.623931623931624
"546",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,6.2,78,0.617094017094017
"547",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,7.1,80.7,0.71965811965812
"548",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,6.9,81.2,0.629059829059829
"549",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,7.1,75.8,0.678632478632479
"550",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,12.2,73.9,0.618803418803419
"551",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,14,67.2,0.635897435897436
"552",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,7.4,71.7,0.71965811965812
"553",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,7.8,75.3,0.699145299145299
"554",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,9.9,74.1,0.603418803418803
"555",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,11.4,67.4,0.57948717948718
"556",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,8.6,65.4,0.656410256410256
"557",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,5.3,64.2,0.596581196581197
"558",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,3.8,65.5,0.630769230769231
"559",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,4.9,68.8,0.611965811965812
"560",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,5.6,70.8,0.611965811965812
"561",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,4.3,71,0.634188034188034
"562",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,2.3,74.8,0.622222222222222
"563",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2015,7.6,82.2,0.620512820512821
"564",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2015,7.5,83.9,0.743589743589744
"565",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2015,6.1,76.9,0.64957264957265
"566",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2015,6.2,76.9,0.572649572649573
"567",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2015,6.9,82.8,0.627350427350427
"568",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2015,7.5,83.6,0.647863247863248
"569",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2015,8,80,0.567521367521368
"570",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2015,6.2,72.4,0.557264957264957
"571",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2015,4.5,66.6,0.548717948717949
"572",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2015,7.2,63.4,0.553846153846154
"573",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2015,10.5,59.2,0.541880341880342
"574",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2015,6.8,60.3,0.615384615384615
"575",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2015,9.3,67.4,0.6
"576",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2015,10.2,73.7,0.683760683760684
"577",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2015,8.6,73.5,0.629059829059829
"578",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2015,9.3,75,0.593162393162393
"579",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2015,8.8,74.2,0.67008547008547
"580",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2015,9.6,66.8,0.622222222222222
"581",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2015,3.2,62.4,0.608547008547008
"582",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2015,5.6,64.5,0.582905982905983
"583",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2015,4.8,67.8,0.603418803418803
"584",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2015,4.6,70.6,0.663247863247863
"585",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2015,6,69.7,0.591452991452991
"586",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2015,7.1,69.6,0.65982905982906
"587",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2015,7.6,69.2,0.618803418803419
"588",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2015,6.5,70.1,0.61025641025641
"589",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2015,5.2,72.4,0.611965811965812
"590",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2015,9.3,67.6,0.576068376068376
"591",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2015,15.2,59.2,0.572649572649573
"592",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2015,16.8,57.4,0.711111111111111
"593",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2015,19.1,56.6,0.632478632478632
"594",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2015,17.7,52.9,0.598290598290598
"595",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2015,13,53.4,0.492307692307692
"596",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2015,7.4,58.4,0.622222222222222
"597",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2015,5.7,60.8,0.627350427350427
"598",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2015,5.5,62.3,0.586324786324786
"599",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2015,7.7,64.5,0.502564102564103
"600",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2015,10.9,62,0.6
"601",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2015,5,55.6,0.58974358974359
"602",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2015,9.8,63.3,0.598290598290598
"603",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2015,12.6,68.2,0.582905982905983
"604",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2015,10.7,57.5,0.598290598290598
"605",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2015,6.6,54.4,0.641025641025641
"606",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2015,9.5,57.3,0.67008547008547
"607",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2015,8.8,51.1,0.523076923076923
"608",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2015,8.5,44.8,0.536752136752137
"609",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2015,2.8,46.8,0.509401709401709
"610",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2015,13.2,57.7,0.652991452991453
"611",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2015,11.5,65,0.618803418803419
"612",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2015,10.1,66.2,0.658119658119658
"613",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2015,7.5,61.2,0.618803418803419
"614",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2015,9.7,57.4,0.625641025641026
"615",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2015,11.9,63.8,0.577777777777778
"616",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2015,6.1,52.8,0.555555555555556
"617",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2015,4.8,52.2,0.651282051282051
"618",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2015,9.6,54.7,0.552136752136752
"619",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2015,11.9,53.8,0.555555555555556
"620",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2015,15.2,42.2,0.533333333333333
"621",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2015,4.5,46.9,0.622222222222222
"622",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2015,8.8,48.8,0.547008547008547
"623",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2015,10.9,54.7,0.709401709401709
"624",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2015,8.9,60.3,0.687179487179487
"625",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2015,5.7,61,0.598290598290598
"626",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2015,5.2,60.3,0.673504273504274
"627",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2015,10.1,65.6,0.634188034188034
"628",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2015,14.1,55.8,0.642735042735043
"629",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2015,8.3,46.4,0.55042735042735
"630",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2015,3.6,44,0.54017094017094
"631",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2015,3.4,46.1,0.564102564102564
"632",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2015,3.5,48.9,0.531623931623932
"633",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2015,8.1,51.7,0.52991452991453
"634",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2015,19.9,49.7,0.55042735042735
"635",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2015,16.4,43.3,0.502564102564103
"636",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2015,7,42.3,0.555555555555556
"637",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2015,8.3,54.1,0.555555555555556
"638",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2015,8.8,53.1,0.613675213675214
"639",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2015,12,53.1,0.54017094017094
"640",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2015,17,60.1,0.562393162393162
"641",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2015,15.8,46,0.535042735042735
"642",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2015,10.5,38.2,0.576068376068376
"643",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2015,8.8,31,0.52991452991453
"644",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2015,4,34.7,0.524786324786325
"645",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2015,9.3,44.7,0.500854700854701
"646",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2015,12.9,55,0.499145299145299
"647",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2015,12.3,39,0.531623931623932
"648",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2015,6.9,36.8,0.487179487179487
"649",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2015,10.1,42.1,0.569230769230769
"650",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,9.6,43.5,0.608547008547008
"651",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,7.5,36.5,0.577777777777778
"652",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,8.4,34.2,0.574358974358974
"653",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,8.9,38.3,0.558974358974359
"654",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,7.1,36.3,0.541880341880342
"655",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,5.2,38.7,0.538461538461538
"656",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,4.4,37.2,0.591452991452991
"657",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,9.4,41.9,0.576068376068376
"658",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,7.8,48.2,0.517948717948718
"659",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,12.2,50,0.533333333333333
"660",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,8.3,49.1,0.564102564102564
"661",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,4.2,55.3,0.55042735042735
"662",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,8,59.7,0.502564102564103
"663",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,14.6,56.5,0.593162393162393
"664",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,8,43.2,0.601709401709402
"665",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,11.9,45.1,0.564102564102564
"666",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,14.7,34.9,0.588034188034188
"667",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,11,29.8,0.51965811965812
"668",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,10.7,25.3,0.514529914529914
"669",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,10.9,37.8,0.552136752136752
"670",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,12.8,47.8,0.543589743589744
"671",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,6.9,41.6,0.52991452991453
"672",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,10.7,50.6,0.603418803418803
"673",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,14.3,43.2,0.548717948717949
"674",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,9.6,41.6,0.514529914529914
"675",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,14.5,41.2,0.507692307692308
"676",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,12.9,35.5,0.514529914529914
"677",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,8.4,28.5,0.51965811965812
"678",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,10.9,28.8,0.569444444444444
"679",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,10.5,28.5,0.615079365079365
"680",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,6.3,38.6,0.676587301587302
"681",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,5.8,41.9,0.704365079365079
"682",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,6.2,40.5,0.619047619047619
"683",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,8.2,9,0.621031746031746
"684",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,8.6,33.9,0.662698412698413
"685",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,10.8,41.1,0.700396825396825
"686",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,11.2,30.4,0.575396825396825
"687",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,6.4,8.1,0.593253968253968
"688",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,2.7,21.3,0.617063492063492
"689",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,7.6,27.3,0.64484126984127
"690",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,6.5,30,0.615079365079365
"691",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,7.5,29.1,0.623015873015873
"692",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,7.2,34.3,0.686507936507937
